latitude,longitude,recorded_at,day_of_week,day_of_week_num,is_weekend,month,hour,period,noise_class,noise_level_dba
43.235898,76.922817,2025-11-26T18:19:38+05:00,Wednesday,2,0,11,18,evening,transport,77.37
43.257176,76.971462,2025-11-06T07:55:56+05:00,Thursday,3,0,11,7,morning,animals,43.53
43.256136,76.944571,2026-03-01T07:23:35+05:00,Sunday,6,1,3,7,morning,human,63.06
43.361436,77.039731,2025-11-22T19:15:53+05:00,Saturday,5,1,11,19,evening,transport,71.65
43.338022,76.95577,2026-03-19T19:47:04+05:00,Thursday,3,0,3,19,evening,transport,81.49
43.240405,76.918492,2025-12-28T18:30:23+05:00,Sunday,6,1,12,18,evening,transport,64.22
43.237911,76.914414,2025-12-11T08:52:44+05:00,Thursday,3,0,12,8,morning,transport,69.7
43.250196,76.945687,2026-02-18T17:30:25+05:00,Wednesday,2,0,2,17,evening,human,64.31
43.221617,76.900937,2026-02-06T20:51:03+05:00,Friday,4,0,2,20,evening,others,42.09
43.242886,76.861173,2026-04-27T20:42:22+05:00,Monday,0,0,4,20,evening,transport,69.93
43.221623,76.932188,2025-12-19T19:40:53+05:00,Friday,4,0,12,19,evening,transport,79.11
43.236417,76.95561,2025-11-22T13:24:49+05:00,Saturday,5,1,11,13,daytime,human,63.37
43.214988,76.928505,2026-01-05T07:31:18+05:00,Monday,0,0,1,7,morning,transport,82.67
43.2361,76.92235,2025-12-19T08:11:50+05:00,Friday,4,0,12,8,morning,transport,77.0
43.254466,76.945099,2026-01-11T19:52:55+05:00,Sunday,6,1,1,19,evening,human,70.07
43.259892,76.974023,2026-04-24T13:40:08+05:00,Friday,4,0,4,13,daytime,human,52.97
43.338998,76.94829,2026-01-11T07:59:21+05:00,Sunday,6,1,1,7,morning,transport,74.7
43.217807,76.931443,2026-02-10T10:06:18+05:00,Tuesday,1,0,2,10,morning,transport,68.88
43.260762,76.954952,2026-03-30T22:25:24+05:00,Monday,0,0,3,22,late_evening,others,49.31
43.236786,76.92296,2026-03-20T23:43:30+05:00,Friday,4,0,3,23,late_evening,transport,67.56
43.282086,76.894084,2025-12-12T07:11:40+05:00,Friday,4,0,12,7,morning,transport,64.54
43.238259,76.917046,2026-03-16T20:05:23+05:00,Monday,0,0,3,20,evening,others,50.77
43.237653,76.921778,2026-02-24T20:32:07+05:00,Tuesday,1,0,2,20,evening,transport,73.02
43.259632,76.953986,2026-01-22T18:47:30+05:00,Thursday,3,0,1,18,evening,human,67.16
43.285438,76.89644,2026-02-05T15:33:53+05:00,Thursday,3,0,2,15,daytime,building_noise,72.53
43.280666,76.893848,2026-03-02T16:43:00+05:00,Monday,0,0,3,16,daytime,building_noise,72.7
43.25059,76.94381,2026-04-06T08:44:14+05:00,Monday,0,0,4,8,morning,human,61.85
43.25214,76.944885,2026-01-31T23:31:00+05:00,Saturday,5,1,1,23,late_evening,others,68.81
43.251377,76.942336,2026-05-06T22:50:15+05:00,Wednesday,2,0,5,22,late_evening,building_noise,70.84
43.258715,76.964245,2026-04-05T17:11:40+05:00,Sunday,6,1,4,17,evening,human,60.7
43.264378,76.821253,2026-03-02T19:55:13+05:00,Monday,0,0,3,19,evening,transport,66.63
43.24059,76.929273,2026-03-11T09:49:08+05:00,Wednesday,2,0,3,9,morning,alert,75.78
43.259854,76.973196,2026-03-01T09:30:18+05:00,Sunday,6,1,3,9,morning,animals,41.16
43.237119,76.923212,2026-04-02T07:23:06+05:00,Thursday,3,0,4,7,morning,transport,74.6
43.261967,76.95335,2026-02-05T21:49:37+05:00,Thursday,3,0,2,21,late_evening,building_noise,57.16
43.219386,76.928739,2025-12-25T18:54:29+05:00,Thursday,3,0,12,18,evening,transport,73.84
43.266932,76.927425,2026-03-11T08:14:32+05:00,Wednesday,2,0,3,8,morning,human,64.97
43.219048,76.901406,2026-05-04T12:27:06+05:00,Monday,0,0,5,12,daytime,human,55.89
43.217417,76.899494,2026-02-21T07:01:20+05:00,Saturday,5,1,2,7,morning,others,49.6
43.24044,76.93147,2026-03-09T09:12:29+05:00,Monday,0,0,3,9,morning,alert,72.2
43.249799,76.939066,2025-12-16T13:50:31+05:00,Tuesday,1,0,12,13,daytime,human,60.79
43.241045,76.922721,2026-04-07T18:38:36+05:00,Tuesday,1,0,4,18,evening,transport,84.14
43.261936,76.966977,2025-12-23T18:40:03+05:00,Tuesday,1,0,12,18,evening,human,59.23
43.275721,76.898964,2026-05-08T15:37:42+05:00,Friday,4,0,5,15,daytime,transport,71.55
43.226469,76.900176,2026-03-02T18:30:18+05:00,Monday,0,0,3,18,evening,human,60.7
43.256897,76.9724,2025-12-22T19:14:51+05:00,Monday,0,0,12,19,evening,human,59.31
43.246471,76.941276,2026-04-22T18:36:34+05:00,Wednesday,2,0,4,18,evening,human,70.17
43.235092,76.92181,2026-03-15T10:39:48+05:00,Sunday,6,1,3,10,morning,transport,69.34
43.241528,76.931187,2026-01-05T20:05:54+05:00,Monday,0,0,1,20,evening,others,57.09
43.239545,76.91314,2025-11-22T09:11:57+05:00,Saturday,5,1,11,9,morning,transport,64.36
43.249995,76.941206,2025-12-16T18:03:40+05:00,Tuesday,1,0,12,18,evening,human,65.96
43.263738,76.952873,2026-05-08T17:57:38+05:00,Friday,4,0,5,17,evening,human,74.04
43.233617,76.972682,2026-04-09T13:45:48+05:00,Thursday,3,0,4,13,daytime,others,48.44
43.219708,76.899939,2026-05-08T21:51:26+05:00,Friday,4,0,5,21,late_evening,others,43.03
43.266428,76.923959,2025-12-25T21:54:05+05:00,Thursday,3,0,12,21,late_evening,human,66.84
43.236825,76.957237,2026-03-16T19:04:55+05:00,Monday,0,0,3,19,evening,human,76.38
43.217397,76.926782,2025-12-11T18:54:06+05:00,Thursday,3,0,12,18,evening,transport,82.49
43.288266,76.897773,2025-12-03T17:12:30+05:00,Wednesday,2,0,12,17,evening,building_noise,76.24
43.238571,76.931313,2026-01-11T18:17:00+05:00,Sunday,6,1,1,18,evening,alert,79.09
43.261615,76.927556,2026-03-29T11:09:37+05:00,Sunday,6,1,3,11,daytime,human,62.54
43.26371,76.956346,2026-03-17T08:18:11+05:00,Tuesday,1,0,3,8,morning,others,50.28
43.253304,76.943749,2026-04-11T00:29:26+05:00,Saturday,5,1,4,0,night,human,61.33
43.260329,76.969274,2026-02-26T08:44:09+05:00,Thursday,3,0,2,8,morning,others,54.46
43.233298,76.973804,2026-04-27T08:43:05+05:00,Monday,0,0,4,8,morning,others,44.77
43.220913,76.924845,2025-11-01T17:05:28+05:00,Saturday,5,1,11,17,evening,others,65.14
43.219236,76.928445,2026-04-16T13:45:26+05:00,Thursday,3,0,4,13,daytime,transport,68.84
43.266872,76.926644,2025-11-15T17:34:42+05:00,Saturday,5,1,11,17,evening,transport,73.18
43.264065,76.95623,2025-12-27T19:46:11+05:00,Saturday,5,1,12,19,evening,human,72.08
43.248505,76.86055,2026-01-03T20:26:07+05:00,Saturday,5,1,1,20,evening,transport,74.69
43.250294,76.85799,2026-03-18T17:45:59+05:00,Wednesday,2,0,3,17,evening,transport,76.99
43.252953,76.945079,2026-01-23T01:21:54+05:00,Friday,4,0,1,1,night,human,60.51
43.262141,76.956363,2026-03-13T07:07:50+05:00,Friday,4,0,3,7,morning,others,50.24
43.257062,76.9455,2025-12-27T10:58:53+05:00,Saturday,5,1,12,10,morning,others,58.5
43.283139,76.893844,2025-11-11T15:34:05+05:00,Tuesday,1,0,11,15,daytime,building_noise,75.68
43.248241,76.940984,2026-04-14T07:26:12+05:00,Tuesday,1,0,4,7,morning,human,63.11
43.236146,76.913534,2026-03-08T07:57:57+05:00,Sunday,6,1,3,7,morning,transport,61.32
43.343908,76.944608,2026-01-27T23:50:03+05:00,Tuesday,1,0,1,23,late_evening,alert,74.77
43.247104,76.941766,2026-04-20T21:44:14+05:00,Monday,0,0,4,21,late_evening,transport,68.22
43.219468,76.902382,2025-11-28T18:31:51+05:00,Friday,4,0,11,18,evening,human,53.18
43.265306,76.823894,2026-04-18T22:41:17+05:00,Saturday,5,1,4,22,late_evening,human,61.21
43.258454,76.973954,2026-02-04T08:11:11+05:00,Wednesday,2,0,2,8,morning,animals,39.83
43.218704,76.926261,2026-04-29T10:33:31+05:00,Wednesday,2,0,4,10,morning,transport,67.12
43.251912,76.943038,2026-04-23T06:51:24+05:00,Thursday,3,0,4,6,morning,human,59.83
43.26369,76.968653,2026-04-07T20:28:57+05:00,Tuesday,1,0,4,20,evening,others,48.12
43.24155,76.930031,2025-11-10T10:10:26+05:00,Monday,0,0,11,10,morning,alert,70.99
43.260573,76.975038,2025-11-27T08:21:17+05:00,Thursday,3,0,11,8,morning,animals,37.96
43.2233,76.9003,2026-01-09T20:55:36+05:00,Friday,4,0,1,20,evening,others,43.83
43.241335,76.932338,2026-02-18T08:24:37+05:00,Wednesday,2,0,2,8,morning,animals,49.86
43.236081,76.92958,2025-11-26T17:45:21+05:00,Wednesday,2,0,11,17,evening,alert,71.78
43.218515,76.928508,2026-03-28T18:55:30+05:00,Saturday,5,1,3,18,evening,alert,77.43
43.282667,76.893189,2025-11-11T15:19:05+05:00,Tuesday,1,0,11,15,daytime,building_noise,76.27
43.263591,76.927085,2025-12-16T17:51:16+05:00,Tuesday,1,0,12,17,evening,human,67.2
43.242268,76.923269,2026-01-29T14:46:06+05:00,Thursday,3,0,1,14,daytime,transport,73.2
43.287317,76.901667,2026-01-20T17:03:48+05:00,Tuesday,1,0,1,17,evening,building_noise,72.19
43.262525,76.953786,2026-03-22T10:57:29+05:00,Sunday,6,1,3,10,morning,human,57.93
43.277227,76.898968,2025-12-31T09:49:15+05:00,Wednesday,2,0,12,9,morning,building_noise,75.49
43.235063,76.97952,2026-03-23T06:08:32+05:00,Monday,0,0,3,6,morning,human,41.59
43.344182,77.038239,2026-03-21T19:24:17+05:00,Saturday,5,1,3,19,evening,transport,70.64
43.341375,76.954053,2026-01-02T19:22:16+05:00,Friday,4,0,1,19,evening,animals,56.54
43.255673,76.946408,2026-03-31T22:00:38+05:00,Tuesday,1,0,3,22,late_evening,human,65.49
43.21978,76.932895,2026-04-26T06:36:35+05:00,Sunday,6,1,4,6,morning,transport,60.02
43.221559,76.900363,2025-12-01T08:18:19+05:00,Monday,0,0,12,8,morning,others,42.4
43.251247,76.94143,2026-03-05T11:48:02+05:00,Thursday,3,0,3,11,daytime,human,65.28
43.239729,76.93024,2026-04-25T13:39:44+05:00,Saturday,5,1,4,13,daytime,transport,58.6
43.219363,76.896273,2025-12-01T00:00:11+05:00,Monday,0,0,12,0,night,others,35.0
43.234235,76.980246,2026-02-22T08:37:15+05:00,Sunday,6,1,2,8,morning,animals,39.4
43.282956,76.895107,2025-11-20T07:50:57+05:00,Thursday,3,0,11,7,morning,building_noise,65.59
43.279385,76.897136,2026-01-01T10:29:06+05:00,Thursday,3,0,1,10,morning,building_noise,74.65
43.216647,76.927499,2026-02-17T17:31:39+05:00,Tuesday,1,0,2,17,evening,transport,78.6
43.238057,76.955968,2025-12-27T20:30:40+05:00,Saturday,5,1,12,20,evening,human,68.42
43.265596,76.927918,2026-05-09T15:55:44+05:00,Saturday,5,1,5,15,daytime,human,64.34
43.246565,76.862605,2026-04-25T07:03:14+05:00,Saturday,5,1,4,7,morning,transport,67.02
43.238442,76.926293,2026-04-02T17:12:49+05:00,Thursday,3,0,4,17,evening,alert,72.02
43.282563,76.890412,2025-11-09T12:00:57+05:00,Sunday,6,1,11,12,daytime,animals,49.86
43.281184,76.894302,2026-02-21T13:49:48+05:00,Saturday,5,1,2,13,daytime,building_noise,75.75
43.259188,76.973783,2026-03-17T22:31:17+05:00,Tuesday,1,0,3,22,late_evening,transport,45.56
43.2445,76.863046,2025-11-30T06:34:29+05:00,Sunday,6,1,11,6,morning,transport,64.56
43.264652,76.928579,2026-03-01T18:48:10+05:00,Sunday,6,1,3,18,evening,human,65.68
43.234949,76.959109,2025-12-01T18:52:07+05:00,Monday,0,0,12,18,evening,transport,75.78
43.339603,76.951808,2026-03-01T09:55:55+05:00,Sunday,6,1,3,9,morning,alert,75.51
43.214313,76.926524,2026-01-08T19:29:43+05:00,Thursday,3,0,1,19,evening,transport,82.15
43.262566,76.92344,2026-04-25T11:03:23+05:00,Saturday,5,1,4,11,daytime,human,62.67
43.237158,76.954304,2026-04-16T17:51:44+05:00,Thursday,3,0,4,17,evening,alert,82.09
43.263748,76.966966,2025-11-23T18:51:44+05:00,Sunday,6,1,11,18,evening,human,58.67
43.233838,76.978025,2026-01-05T20:06:44+05:00,Monday,0,0,1,20,evening,others,43.89
43.254239,76.94653,2026-03-04T19:59:06+05:00,Wednesday,2,0,3,19,evening,human,71.37
43.259417,76.970063,2025-11-25T18:40:54+05:00,Tuesday,1,0,11,18,evening,human,61.02
43.238308,76.929456,2026-02-24T06:32:24+05:00,Tuesday,1,0,2,6,morning,transport,58.72
43.248971,76.942949,2026-03-07T22:06:26+05:00,Saturday,5,1,3,22,late_evening,human,71.65
43.219394,76.898792,2026-03-03T22:26:59+05:00,Tuesday,1,0,3,22,late_evening,others,52.06
43.222598,76.901527,2026-02-24T14:05:04+05:00,Tuesday,1,0,2,14,daytime,human,53.15
43.217249,76.928778,2026-01-23T07:14:17+05:00,Friday,4,0,1,7,morning,transport,81.66
43.235071,76.958523,2026-03-03T15:38:35+05:00,Tuesday,1,0,3,15,daytime,human,65.07
43.2513,76.938972,2026-02-18T19:55:15+05:00,Wednesday,2,0,2,19,evening,transport,69.47
43.281021,76.889986,2025-11-13T21:39:48+05:00,Thursday,3,0,11,21,late_evening,others,64.17
43.232657,76.975954,2025-11-27T16:56:55+05:00,Thursday,3,0,11,16,daytime,animals,41.84
43.266145,76.9241,2026-01-16T18:24:24+05:00,Friday,4,0,1,18,evening,human,65.03
43.267763,76.927935,2025-12-28T16:15:33+05:00,Sunday,6,1,12,16,daytime,human,65.85
43.261063,76.955009,2026-01-13T17:08:51+05:00,Tuesday,1,0,1,17,evening,human,67.46
43.218905,76.930731,2025-12-08T18:31:26+05:00,Monday,0,0,12,18,evening,transport,77.75
43.279258,76.894784,2025-11-16T13:39:48+05:00,Sunday,6,1,11,13,daytime,transport,59.04
43.259108,76.972214,2026-03-30T08:50:58+05:00,Monday,0,0,3,8,morning,animals,35.38
43.214387,76.930011,2025-11-15T19:36:53+05:00,Saturday,5,1,11,19,evening,transport,69.49
43.263037,76.818859,2026-03-03T23:49:24+05:00,Tuesday,1,0,3,23,late_evening,human,60.56
43.258108,76.944874,2026-01-11T08:08:41+05:00,Sunday,6,1,1,8,morning,human,64.82
43.250381,76.861608,2025-12-19T11:00:45+05:00,Friday,4,0,12,11,daytime,transport,61.33
43.2483,76.857996,2026-03-16T00:42:32+05:00,Monday,0,0,3,0,night,transport,61.28
43.34181,76.946477,2026-04-15T08:38:10+05:00,Wednesday,2,0,4,8,morning,transport,79.5
43.250379,76.947065,2026-03-03T16:07:41+05:00,Tuesday,1,0,3,16,daytime,alert,72.31
43.263166,76.926032,2026-02-25T08:48:25+05:00,Wednesday,2,0,2,8,morning,human,60.78
43.267207,76.928359,2026-01-14T23:03:36+05:00,Wednesday,2,0,1,23,late_evening,others,50.97
43.238902,76.932922,2026-03-18T07:14:07+05:00,Wednesday,2,0,3,7,morning,alert,76.23
43.276301,76.89727,2026-04-19T07:57:36+05:00,Sunday,6,1,4,7,morning,building_noise,66.27
43.25815,76.974179,2026-04-08T22:14:20+05:00,Wednesday,2,0,4,22,late_evening,animals,35.75
43.265877,76.927711,2026-02-28T12:23:45+05:00,Saturday,5,1,2,12,daytime,human,63.79
43.254205,76.944794,2026-01-24T09:57:35+05:00,Saturday,5,1,1,9,morning,human,67.01
43.258519,76.975736,2026-04-23T17:58:45+05:00,Thursday,3,0,4,17,evening,human,59.56
43.257734,76.968223,2026-02-02T20:28:53+05:00,Monday,0,0,2,20,evening,others,46.41
43.254499,76.942587,2026-02-14T20:13:19+05:00,Saturday,5,1,2,20,evening,transport,69.81
43.219642,76.901228,2025-11-13T18:18:30+05:00,Thursday,3,0,11,18,evening,human,61.57
43.2527,76.946601,2025-11-23T19:11:39+05:00,Sunday,6,1,11,19,evening,human,64.42
43.337174,76.946377,2025-12-24T21:42:26+05:00,Wednesday,2,0,12,21,late_evening,alert,72.08
43.255577,76.947466,2026-04-14T18:40:28+05:00,Tuesday,1,0,4,18,evening,others,63.9
43.255929,76.944736,2025-11-09T20:42:48+05:00,Sunday,6,1,11,20,evening,human,65.23
43.264073,76.928365,2026-02-01T09:55:48+05:00,Sunday,6,1,2,9,morning,human,64.58
43.287196,76.895204,2026-04-15T16:48:41+05:00,Wednesday,2,0,4,16,daytime,building_noise,72.52
43.263631,76.95696,2026-02-06T09:30:10+05:00,Friday,4,0,2,9,morning,alert,79.98
43.248558,76.941548,2025-11-03T07:12:10+05:00,Monday,0,0,11,7,morning,human,65.52
43.22193,76.927002,2026-04-03T18:51:34+05:00,Friday,4,0,4,18,evening,transport,80.32
43.248676,76.939949,2025-11-11T16:04:59+05:00,Tuesday,1,0,11,16,daytime,human,67.07
43.262014,76.969814,2025-11-10T09:24:04+05:00,Monday,0,0,11,9,morning,others,49.98
43.279225,76.892913,2026-01-09T08:43:54+05:00,Friday,4,0,1,8,morning,building_noise,76.71
43.240133,76.928267,2026-04-21T17:07:49+05:00,Tuesday,1,0,4,17,evening,alert,73.81
43.259377,76.969185,2025-11-10T20:40:16+05:00,Monday,0,0,11,20,evening,others,47.29
43.343065,76.940558,2026-03-29T07:04:25+05:00,Sunday,6,1,3,7,morning,human,69.57
43.236868,76.915564,2026-01-13T23:59:33+05:00,Tuesday,1,0,1,23,late_evening,transport,60.87
43.217331,76.930561,2026-01-10T10:21:11+05:00,Saturday,5,1,1,10,morning,human,59.61
43.276222,76.897408,2026-04-19T08:01:36+05:00,Sunday,6,1,4,8,morning,building_noise,65.78
43.232811,76.97528,2026-05-03T10:51:03+05:00,Sunday,6,1,5,10,morning,animals,39.85
43.234092,76.978585,2026-03-05T08:51:07+05:00,Thursday,3,0,3,8,morning,others,47.03
43.252413,76.942069,2025-12-26T11:40:42+05:00,Friday,4,0,12,11,daytime,human,64.21
43.262531,76.954113,2026-02-25T22:03:58+05:00,Wednesday,2,0,2,22,late_evening,others,48.29
43.260292,76.963276,2026-04-16T21:13:35+05:00,Thursday,3,0,4,21,late_evening,others,48.85
43.258419,76.972512,2025-11-27T09:56:43+05:00,Thursday,3,0,11,9,morning,animals,35.32
43.268169,76.81733,2025-12-23T18:13:18+05:00,Tuesday,1,0,12,18,evening,human,63.12
43.234494,76.915177,2026-04-19T18:19:30+05:00,Sunday,6,1,4,18,evening,transport,69.35
43.237974,76.917239,2026-05-01T19:43:43+05:00,Friday,4,0,5,19,evening,transport,73.51
43.28466,76.895616,2025-12-16T16:28:41+05:00,Tuesday,1,0,12,16,daytime,building_noise,76.51
43.220506,76.904751,2026-03-20T15:06:32+05:00,Friday,4,0,3,15,daytime,human,53.62
43.263457,76.952266,2026-04-24T08:19:05+05:00,Friday,4,0,4,8,morning,human,56.36
43.240238,76.918762,2025-11-08T06:26:04+05:00,Saturday,5,1,11,6,morning,transport,62.02
43.24443,76.858029,2025-12-06T14:19:38+05:00,Saturday,5,1,12,14,daytime,transport,68.5
43.252857,76.946335,2025-12-21T12:33:42+05:00,Sunday,6,1,12,12,daytime,human,60.88
43.237538,76.918169,2026-02-28T08:23:14+05:00,Saturday,5,1,2,8,morning,transport,65.2
43.243176,76.858686,2026-04-08T18:25:15+05:00,Wednesday,2,0,4,18,evening,transport,76.46
43.339695,76.94782,2025-12-11T06:21:06+05:00,Thursday,3,0,12,6,morning,transport,62.43
43.238419,76.918047,2026-04-05T09:47:10+05:00,Sunday,6,1,4,9,morning,transport,73.02
43.240375,76.929821,2026-04-14T09:17:25+05:00,Tuesday,1,0,4,9,morning,alert,71.35
43.242732,76.923217,2025-11-24T18:31:57+05:00,Monday,0,0,11,18,evening,transport,80.03
43.263822,76.955012,2025-11-25T13:45:54+05:00,Tuesday,1,0,11,13,daytime,human,67.56
43.276276,76.893335,2025-12-05T19:15:35+05:00,Friday,4,0,12,19,evening,transport,63.67
43.236366,76.974925,2026-03-04T11:48:25+05:00,Wednesday,2,0,3,11,daytime,animals,46.77
43.239215,76.915157,2026-04-11T12:47:01+05:00,Saturday,5,1,4,12,daytime,building_noise,58.98
43.250993,76.861386,2026-04-17T17:02:55+05:00,Friday,4,0,4,17,evening,alert,81.93
43.261128,76.928631,2026-03-24T23:59:06+05:00,Tuesday,1,0,3,23,late_evening,human,65.42
43.24952,76.862389,2026-01-29T18:45:50+05:00,Thursday,3,0,1,18,evening,transport,81.76
43.234101,76.955429,2026-04-27T07:17:29+05:00,Monday,0,0,4,7,morning,transport,75.46
43.245975,76.861625,2026-03-06T18:24:24+05:00,Friday,4,0,3,18,evening,transport,77.53
43.233237,76.956172,2026-01-03T14:09:09+05:00,Saturday,5,1,1,14,daytime,human,67.11
43.262232,76.820195,2025-11-26T19:49:16+05:00,Wednesday,2,0,11,19,evening,others,60.17
43.279931,76.888943,2025-12-23T14:02:41+05:00,Tuesday,1,0,12,14,daytime,building_noise,72.13
43.261869,76.95449,2025-12-25T08:18:30+05:00,Thursday,3,0,12,8,morning,others,47.51
43.258463,76.972873,2025-11-22T14:32:49+05:00,Saturday,5,1,11,14,daytime,human,55.6
43.246831,76.865145,2026-03-31T12:42:58+05:00,Tuesday,1,0,3,12,daytime,transport,71.19
43.236404,76.958353,2026-03-06T08:48:38+05:00,Friday,4,0,3,8,morning,transport,72.4
43.239898,76.918387,2026-04-03T17:08:53+05:00,Friday,4,0,4,17,evening,transport,67.69
43.283621,76.895539,2026-05-08T10:41:42+05:00,Friday,4,0,5,10,morning,building_noise,77.45
43.26028,76.968633,2026-04-02T07:50:09+05:00,Thursday,3,0,4,7,morning,others,47.19
43.23792,76.917303,2025-12-29T19:52:48+05:00,Monday,0,0,12,19,evening,transport,73.9
43.253231,76.943849,2026-05-05T10:53:45+05:00,Tuesday,1,0,5,10,morning,human,62.68
43.24447,76.919536,2026-01-27T07:07:33+05:00,Tuesday,1,0,1,7,morning,transport,80.44
43.355847,77.044852,2026-05-10T10:08:42+05:00,Sunday,6,1,5,10,morning,transport,69.98
43.345278,76.95756,2026-01-20T19:58:10+05:00,Tuesday,1,0,1,19,evening,transport,75.62
43.257395,76.944434,2025-12-09T18:04:41+05:00,Tuesday,1,0,12,18,evening,human,63.88
43.284199,76.897325,2026-02-08T16:35:05+05:00,Sunday,6,1,2,16,daytime,transport,60.94
43.233655,76.955543,2026-03-20T07:53:52+05:00,Friday,4,0,3,7,morning,alert,83.09
43.235231,76.957631,2026-02-07T20:48:09+05:00,Saturday,5,1,2,20,evening,human,69.52
43.342205,76.944498,2025-11-14T16:48:54+05:00,Friday,4,0,11,16,daytime,transport,74.01
43.283202,76.897095,2026-01-25T10:05:14+05:00,Sunday,6,1,1,10,morning,transport,56.69
43.238001,76.92859,2026-01-27T17:39:03+05:00,Tuesday,1,0,1,17,evening,alert,74.11
43.259627,76.971281,2026-02-13T21:18:17+05:00,Friday,4,0,2,21,late_evening,animals,40.84
43.219024,76.92543,2026-01-29T17:40:55+05:00,Thursday,3,0,1,17,evening,transport,82.6
43.215018,76.931945,2026-02-12T15:24:37+05:00,Thursday,3,0,2,15,daytime,transport,72.94
43.251088,76.944067,2026-01-06T16:57:27+05:00,Tuesday,1,0,1,16,daytime,others,59.72
43.283767,76.893256,2025-11-02T06:04:35+05:00,Sunday,6,1,11,6,morning,transport,59.31
43.249484,76.942926,2026-02-07T19:59:08+05:00,Saturday,5,1,2,19,evening,others,65.89
43.265112,76.929732,2025-12-05T12:53:47+05:00,Friday,4,0,12,12,daytime,building_noise,64.36
43.280766,76.889252,2026-01-31T12:25:06+05:00,Saturday,5,1,1,12,daytime,building_noise,74.55
43.237573,76.957309,2026-02-23T17:51:11+05:00,Monday,0,0,2,17,evening,transport,75.43
43.276724,76.890552,2026-01-26T09:11:28+05:00,Monday,0,0,1,9,morning,building_noise,74.19
43.258742,76.968821,2026-01-22T15:29:57+05:00,Thursday,3,0,1,15,daytime,animals,47.89
43.26226,76.971517,2026-03-27T09:49:38+05:00,Friday,4,0,3,9,morning,animals,35.0
43.259911,76.965891,2026-01-25T08:04:57+05:00,Sunday,6,1,1,8,morning,transport,56.9
43.24658,76.86174,2025-11-19T20:08:39+05:00,Wednesday,2,0,11,20,evening,transport,73.18
43.218283,76.928515,2026-05-08T10:44:10+05:00,Friday,4,0,5,10,morning,transport,71.41
43.284697,76.900175,2026-01-16T08:17:39+05:00,Friday,4,0,1,8,morning,building_noise,71.23
43.235523,76.954334,2026-01-16T17:37:31+05:00,Friday,4,0,1,17,evening,transport,72.71
43.237381,76.919495,2026-02-26T16:44:11+05:00,Thursday,3,0,2,16,daytime,alert,81.58
43.261143,76.95442,2026-03-19T16:13:05+05:00,Thursday,3,0,3,16,daytime,human,61.85
